frame,timestamp_ns,tile_x,tile_y,tile_frames,tile_points,query_points,gt_x,gt_y,gt_yaw_deg,gt_inlier,gt_probe_ok,gt_probe_dt,gt_probe_dr,gt_probe_inlier,evaluated,passed,distinct,oracle_dt,feature_ms,ransac_ms,config,polish_ms,best_inlier,best_error,err_trans,err_rot_deg,oracle_polished_dt
1903,1566536124844530056,504.00,240.00,197,175430,12208,515.87,235.72,-147.75,0.9839,1,0.2164,0.2147,0.9830,10000,1557,10,1.006,361.2,352.7,gicp_d1_i30,4803.4,0.9830,0.2405,0.222,0.213,0.222
1903,1566536124844530056,504.00,240.00,197,175430,12208,515.87,235.72,-147.75,0.9839,1,0.2164,0.2147,0.9830,10000,1557,10,1.006,361.2,352.7,gicp_d2_i30,4649.3,0.9830,0.2405,0.218,0.211,0.218
1903,1566536124844530056,504.00,240.00,197,175430,12208,515.87,235.72,-147.75,0.9839,1,0.2164,0.2147,0.9830,10000,1557,10,1.006,361.2,352.7,gicp_d4_i30,3953.9,0.9830,0.2405,0.214,0.216,0.214
1903,1566536124844530056,504.00,240.00,197,175430,12208,515.87,235.72,-147.75,0.9839,1,0.2164,0.2147,0.9830,10000,1557,10,1.006,361.2,352.7,ndt_r1_i30,2196.8,0.9821,0.2437,0.258,0.401,0.244
1903,1566536124844530056,504.00,240.00,197,175430,12208,515.87,235.72,-147.75,0.9839,1,0.2164,0.2147,0.9830,10000,1557,10,1.006,361.2,352.7,ndt_r2_i30,2196.7,0.9819,0.2416,0.214,0.398,0.203
1903,1566536124844530056,504.00,240.00,197,175430,12208,515.87,235.72,-147.75,0.9839,1,0.2164,0.2147,0.9830,10000,1557,10,1.006,361.2,352.7,ndt_r3_i30,2015.9,0.9822,0.2415,0.224,0.382,0.224
1976,1566536132144940710,552.00,240.00,199,208296,9897,558.23,238.78,142.48,0.9864,1,0.3447,0.6933,0.9922,10000,5782,10,0.566,510.1,325.7,none,5.2,0.9860,0.2451,0.566,1.193,0.566
1976,1566536132144940710,552.00,240.00,199,208296,9897,558.23,238.78,142.48,0.9864,1,0.3447,0.6933,0.9922,10000,5782,10,0.566,510.1,325.7,icp_d1_i30,3682.9,0.9919,0.2541,0.267,0.419,0.172
1976,1566536132144940710,552.00,240.00,199,208296,9897,558.23,238.78,142.48,0.9864,1,0.3447,0.6933,0.9922,10000,5782,10,0.566,510.1,325.7,icp_d2_i30,3871.8,0.9918,0.2532,0.373,0.430,0.224
1976,1566536132144940710,552.00,240.00,199,208296,9897,558.23,238.78,142.48,0.9864,1,0.3447,0.6933,0.9922,10000,5782,10,0.566,510.1,325.7,icp_d4_i30,3858.5,0.9919,0.2538,0.311,0.453,0.217
1976,1566536132144940710,552.00,240.00,199,208296,9897,558.23,238.78,142.48,0.9864,1,0.3447,0.6933,0.9922,10000,5782,10,0.566,510.1,325.7,gicp_d1_i30,5286.7,0.9921,0.2540,0.327,0.637,0.327
1976,1566536132144940710,552.00,240.00,199,208296,9897,558.23,238.78,142.48,0.9864,1,0.3447,0.6933,0.9922,10000,5782,10,0.566,510.1,325.7,gicp_d2_i30,4879.0,0.9922,0.2540,0.347,0.702,0.343
1976,1566536132144940710,552.00,240.00,199,208296,9897,558.23,238.78,142.48,0.9864,1,0.3447,0.6933,0.9922,10000,5782,10,0.566,510.1,325.7,gicp_d4_i30,5310.5,0.9922,0.2539,0.348,0.735,0.344
1976,1566536132144940710,552.00,240.00,199,208296,9897,558.23,238.78,142.48,0.9864,1,0.3447,0.6933,0.9922,10000,5782,10,0.566,510.1,325.7,ndt_r1_i30,2175.3,0.9913,0.2530,0.313,0.605,0.242
1976,1566536132144940710,552.00,240.00,199,208296,9897,558.23,238.78,142.48,0.9864,1,0.3447,0.6933,0.9922,10000,5782,10,0.566,510.1,325.7,ndt_r2_i30,2233.7,0.9923,0.2540,0.256,0.641,0.256
1976,1566536132144940710,552.00,240.00,199,208296,9897,558.23,238.78,142.48,0.9864,1,0.3447,0.6933,0.9922,10000,5782,10,0.566,510.1,325.7,ndt_r3_i30,2188.6,0.9914,0.2534,0.308,0.529,0.276
2049,1566536139444535963,600.00,192.00,175,170683,10030,607.87,197.76,141.57,0.9739,1,0.6706,0.2484,0.9816,10000,5776,10,0.945,453.4,319.4,none,6.3,0.8495,0.2514,0.945,2.601,0.945
2049,1566536139444535963,600.00,192.00,175,170683,10030,607.87,197.76,141.57,0.9739,1,0.6706,0.2484,0.9816,10000,5776,10,0.945,453.4,319.4,icp_d1_i30,3961.3,0.9814,0.2435,0.607,0.067,0.607
2049,1566536139444535963,600.00,192.00,175,170683,10030,607.87,197.76,141.57,0.9739,1,0.6706,0.2484,0.9816,10000,5776,10,0.945,453.4,319.4,icp_d2_i30,3927.9,0.9814,0.2447,0.761,0.406,0.638
2049,1566536139444535963,600.00,192.00,175,170683,10030,607.87,197.76,141.57,0.9739,1,0.6706,0.2484,0.9816,10000,5776,10,0.945,453.4,319.4,icp_d4_i30,3902.3,0.9814,0.2446,0.748,0.386,0.637
2049,1566536139444535963,600.00,192.00,175,170683,10030,607.87,197.76,141.57,0.9739,1,0.6706,0.2484,0.9816,10000,5776,10,0.945,453.4,319.4,gicp_d1_i30,4701.2,0.9816,0.2443,0.677,0.255,0.676
2049,1566536139444535963,600.00,192.00,175,170683,10030,607.87,197.76,141.57,0.9739,1,0.6706,0.2484,0.9816,10000,5776,10,0.945,453.4,319.4,gicp_d2_i30,4895.0,0.9816,0.2443,0.671,0.247,0.671
2049,1566536139444535963,600.00,192.00,175,170683,10030,607.87,197.76,141.57,0.9739,1,0.6706,0.2484,0.9816,10000,5776,10,0.945,453.4,319.4,gicp_d4_i30,4771.8,0.9816,0.2443,0.672,0.246,0.671
2049,1566536139444535963,600.00,192.00,175,170683,10030,607.87,197.76,141.57,0.9739,1,0.6706,0.2484,0.9816,10000,5776,10,0.945,453.4,319.4,ndt_r1_i30,1942.1,0.9815,0.2450,0.746,0.256,0.659
2049,1566536139444535963,600.00,192.00,175,170683,10030,607.87,197.76,141.57,0.9739,1,0.6706,0.2484,0.9816,10000,5776,10,0.945,453.4,319.4,ndt_r2_i30,2213.2,0.9817,0.2447,0.764,0.311,0.371
2049,1566536139444535963,600.00,192.00,175,170683,10030,607.87,197.76,141.57,0.9739,1,0.6706,0.2484,0.9816,10000,5776,10,0.945,453.4,319.4,ndt_r3_i30,2095.8,0.9823,0.2450,0.701,0.373,0.636
2122,1566536146743747960,648.00,144.00,175,136789,6344,654.50,145.21,122.80,0.9357,1,1.1382,0.3105,0.9830,10000,2871,10,1.197,201.0,184.7,none,3.9,0.9174,0.2559,1.197,0.825,1.197
2122,1566536146743747960,648.00,144.00,175,136789,6344,654.50,145.21,122.80,0.9357,1,1.1382,0.3105,0.9830,10000,2871,10,1.197,201.0,184.7,icp_d1_i30,2502.4,0.9836,0.2524,1.068,0.345,1.068
2122,1566536146743747960,648.00,144.00,175,136789,6344,654.50,145.21,122.80,0.9357,1,1.1382,0.3105,0.9830,10000,2871,10,1.197,201.0,184.7,icp_d2_i30,2430.3,0.9833,0.2518,1.097,0.379,1.072
2122,1566536146743747960,648.00,144.00,175,136789,6344,654.50,145.21,122.80,0.9357,1,1.1382,0.3105,0.9830,10000,2871,10,1.197,201.0,184.7,icp_d4_i30,2409.2,0.9834,0.2518,1.033,0.219,0.647
2122,1566536146743747960,648.00,144.00,175,136789,6344,654.50,145.21,122.80,0.9357,1,1.1382,0.3105,0.9830,10000,2871,10,1.197,201.0,184.7,gicp_d1_i30,4002.0,0.9831,0.2501,1.136,0.313,1.135
2122,1566536146743747960,648.00,144.00,175,136789,6344,654.50,145.21,122.80,0.9357,1,1.1382,0.3105,0.9830,10000,2871,10,1.197,201.0,184.7,gicp_d2_i30,4884.9,0.9830,0.2506,1.142,0.309,1.139
2122,1566536146743747960,648.00,144.00,175,136789,6344,654.50,145.21,122.80,0.9357,1,1.1382,0.3105,0.9830,10000,2871,10,1.197,201.0,184.7,gicp_d4_i30,3615.1,0.9828,0.2506,1.135,0.302,1.135
2122,1566536146743747960,648.00,144.00,175,136789,6344,654.50,145.21,122.80,0.9357,1,1.1382,0.3105,0.9830,10000,2871,10,1.197,201.0,184.7,ndt_r1_i30,1922.9,0.9834,0.2541,1.061,0.326,0.989
2122,1566536146743747960,648.00,144.00,175,136789,6344,654.50,145.21,122.80,0.9357,1,1.1382,0.3105,0.9830,10000,2871,10,1.197,201.0,184.7,ndt_r2_i30,1962.2,0.9836,0.2535,1.107,0.331,0.514
2122,1566536146743747960,648.00,144.00,175,136789,6344,654.50,145.21,122.80,0.9357,1,1.1382,0.3105,0.9830,10000,2871,10,1.197,201.0,184.7,ndt_r3_i30,2039.3,0.9834,0.2538,1.118,0.338,0.469
2195,1566536154043976865,672.00,96.00,182,111710,7324,672.10,86.64,83.20,0.8609,1,1.5352,0.1392,0.9925,10000,4664,10,0.389,173.3,220.4,none,5.0,0.9754,0.2347,2.002,0.825,0.389
2195,1566536154043976865,672.00,96.00,182,111710,7324,672.10,86.64,83.20,0.8609,1,1.5352,0.1392,0.9925,10000,4664,10,0.389,173.3,220.4,icp_d1_i30,2638.5,0.9926,0.2463,1.513,0.153,0.887
2195,1566536154043976865,672.00,96.00,182,111710,7324,672.10,86.64,83.20,0.8609,1,1.5352,0.1392,0.9925,10000,4664,10,0.389,173.3,220.4,icp_d2_i30,2695.6,0.9928,0.2459,1.524,0.121,0.755
2195,1566536154043976865,672.00,96.00,182,111710,7324,672.10,86.64,83.20,0.8609,1,1.5352,0.1392,0.9925,10000,4664,10,0.389,173.3,220.4,icp_d4_i30,2681.7,0.9928,0.2462,1.519,0.109,0.737
2195,1566536154043976865,672.00,96.00,182,111710,7324,672.10,86.64,83.20,0.8609,1,1.5352,0.1392,0.9925,10000,4664,10,0.389,173.3,220.4,gicp_d1_i30,2357.7,0.9925,0.2442,1.535,0.141,1.535
2195,1566536154043976865,672.00,96.00,182,111710,7324,672.10,86.64,83.20,0.8609,1,1.5352,0.1392,0.9925,10000,4664,10,0.389,173.3,220.4,gicp_d2_i30,2904.1,0.9925,0.2440,1.535,0.134,1.535
2195,1566536154043976865,672.00,96.00,182,111710,7324,672.10,86.64,83.20,0.8609,1,1.5352,0.1392,0.9925,10000,4664,10,0.389,173.3,220.4,gicp_d4_i30,3874.6,0.9925,0.2441,1.535,0.142,1.535
2195,1566536154043976865,672.00,96.00,182,111710,7324,672.10,86.64,83.20,0.8609,1,1.5352,0.1392,0.9925,10000,4664,10,0.389,173.3,220.4,ndt_r1_i30,2061.0,0.9930,0.2410,1.542,0.284,1.336
2195,1566536154043976865,672.00,96.00,182,111710,7324,672.10,86.64,83.20,0.8609,1,1.5352,0.1392,0.9925,10000,4664,10,0.389,173.3,220.4,ndt_r2_i30,2049.4,0.9926,0.2424,1.555,0.153,1.447
2195,1566536154043976865,672.00,96.00,182,111710,7324,672.10,86.64,83.20,0.8609,1,1.5352,0.1392,0.9925,10000,4664,10,0.389,173.3,220.4,ndt_r3_i30,1947.7,0.9928,0.2427,1.554,0.134,1.407
2268,1566536161345107335,648.00,48.00,206,136505,10543,647.59,39.78,46.38,0.8978,1,1.4828,0.5546,0.9685,10000,4081,10,1.016,331.9,304.4,none,5.6,0.7857,0.2538,12.404,2.075,1.016
2268,1566536161345107335,648.00,48.00,206,136505,10543,647.59,39.78,46.38,0.8978,1,1.4828,0.5546,0.9685,10000,4081,10,1.016,331.9,304.4,icp_d1_i30,4334.1,0.8048,0.2534,12.413,2.858,1.110
2268,1566536161345107335,648.00,48.00,206,136505,10543,647.59,39.78,46.38,0.8978,1,1.4828,0.5546,0.9685,10000,4081,10,1.016,331.9,304.4,icp_d2_i30,4168.6,0.8165,0.2497,12.378,3.531,1.289
2268,1566536161345107335,648.00,48.00,206,136505,10543,647.59,39.78,46.38,0.8978,1,1.4828,0.5546,0.9685,10000,4081,10,1.016,331.9,304.4,icp_d4_i30,4215.7,0.8215,0.2502,11.830,6.090,0.516
2268,1566536161345107335,648.00,48.00,206,136505,10543,647.59,39.78,46.38,0.8978,1,1.4828,0.5546,0.9685,10000,4081,10,1.016,331.9,304.4,gicp_d1_i30,5165.8,0.8246,0.2565,11.790,6.454,2.007
2268,1566536161345107335,648.00,48.00,206,136505,10543,647.59,39.78,46.38,0.8978,1,1.4828,0.5546,0.9685,10000,4081,10,1.016,331.9,304.4,gicp_d2_i30,5313.9,0.9166,0.2478,0.901,2.802,0.901
2268,1566536161345107335,648.00,48.00,206,136505,10543,647.59,39.78,46.38,0.8978,1,1.4828,0.5546,0.9685,10000,4081,10,1.016,331.9,304.4,gicp_d4_i30,5196.1,0.9409,0.2483,1.040,1.350,1.040
2268,1566536161345107335,648.00,48.00,206,136505,10543,647.59,39.78,46.38,0.8978,1,1.4828,0.5546,0.9685,10000,4081,10,1.016,331.9,304.4,ndt_r1_i30,2124.4,0.8225,0.2715,12.553,5.402,1.551
2268,1566536161345107335,648.00,48.00,206,136505,10543,647.59,39.78,46.38,0.8978,1,1.4828,0.5546,0.9685,10000,4081,10,1.016,331.9,304.4,ndt_r2_i30,2080.7,0.8253,0.2574,13.209,4.236,2.479
2268,1566536161345107335,648.00,48.00,206,136505,10543,647.59,39.78,46.38,0.8978,1,1.4828,0.5546,0.9685,10000,4081,10,1.016,331.9,304.4,ndt_r3_i30,2138.6,0.8251,0.2559,12.563,4.315,2.243
2341,1566536168646088078,600.00,24.00,214,142679,8878,607.80,16.52,16.47,0.9543,1,1.0619,0.6534,0.9876,10000,3415,10,2.043,274.5,239.0,none,4.8,0.6897,0.2502,2.043,6.539,2.043
2341,1566536168646088078,600.00,24.00,214,142679,8878,607.80,16.52,16.47,0.9543,1,1.0619,0.6534,0.9876,10000,3415,10,2.043,274.5,239.0,icp_d1_i30,3735.4,0.8620,0.2648,1.701,4.856,1.311
2341,1566536168646088078,600.00,24.00,214,142679,8878,607.80,16.52,16.47,0.9543,1,1.0619,0.6534,0.9876,10000,3415,10,2.043,274.5,239.0,icp_d2_i30,3825.6,0.9868,0.2568,1.242,1.262,0.426
2341,1566536168646088078,600.00,24.00,214,142679,8878,607.80,16.52,16.47,0.9543,1,1.0619,0.6534,0.9876,10000,3415,10,2.043,274.5,239.0,icp_d4_i30,3792.1,0.9877,0.2554,1.148,0.914,0.581
2341,1566536168646088078,600.00,24.00,214,142679,8878,607.80,16.52,16.47,0.9543,1,1.0619,0.6534,0.9876,10000,3415,10,2.043,274.5,239.0,gicp_d1_i30,4716.0,0.9877,0.2560,1.069,0.658,1.061
2341,1566536168646088078,600.00,24.00,214,142679,8878,607.80,16.52,16.47,0.9543,1,1.0619,0.6534,0.9876,10000,3415,10,2.043,274.5,239.0,gicp_d2_i30,4932.0,0.9876,0.2552,1.004,0.540,1.004
2341,1566536168646088078,600.00,24.00,214,142679,8878,607.80,16.52,16.47,0.9543,1,1.0619,0.6534,0.9876,10000,3415,10,2.043,274.5,239.0,gicp_d4_i30,4647.1,0.9876,0.2557,1.062,0.652,1.062
2341,1566536168646088078,600.00,24.00,214,142679,8878,607.80,16.52,16.47,0.9543,1,1.0619,0.6534,0.9876,10000,3415,10,2.043,274.5,239.0,ndt_r1_i30,1805.6,0.9873,0.2587,1.146,0.683,0.978
2341,1566536168646088078,600.00,24.00,214,142679,8878,607.80,16.52,16.47,0.9543,1,1.0619,0.6534,0.9876,10000,3415,10,2.043,274.5,239.0,ndt_r2_i30,2088.9,0.9866,0.2577,0.922,0.327,0.922
2341,1566536168646088078,600.00,24.00,214,142679,8878,607.80,16.52,16.47,0.9543,1,1.0619,0.6534,0.9876,10000,3415,10,2.043,274.5,239.0,ndt_r3_i30,2156.2,0.9473,0.2551,0.231,1.629,0.231
2414,1566536175949591826,552.00,24.00,354,179151,7234,559.23,24.33,-25.42,0.9513,1,0.6550,0.2372,0.9540,10000,3409,10,1.188,257.1,226.4,none,3.7,0.7141,0.2493,5.256,10.850,1.188
2414,1566536175949591826,552.00,24.00,354,179151,7234,559.23,24.33,-25.42,0.9513,1,0.6550,0.2372,0.9540,10000,3409,10,1.188,257.1,226.4,icp_d1_i30,2866.3,0.9251,0.2407,1.244,2.942,1.037
2414,1566536175949591826,552.00,24.00,354,179151,7234,559.23,24.33,-25.42,0.9513,1,0.6550,0.2372,0.9540,10000,3409,10,1.188,257.1,226.4,icp_d2_i30,3034.6,0.9482,0.2352,1.102,1.416,0.710
2414,1566536175949591826,552.00,24.00,354,179151,7234,559.23,24.33,-25.42,0.9513,1,0.6550,0.2372,0.9540,10000,3409,10,1.188,257.1,226.4,icp_d4_i30,3066.8,0.9506,0.2349,1.121,1.207,0.648
2414,1566536175949591826,552.00,24.00,354,179151,7234,559.23,24.33,-25.42,0.9513,1,0.6550,0.2372,0.9540,10000,3409,10,1.188,257.1,226.4,gicp_d1_i30,5186.5,0.9540,0.2376,0.653,0.240,0.643
2414,1566536175949591826,552.00,24.00,354,179151,7234,559.23,24.33,-25.42,0.9513,1,0.6550,0.2372,0.9540,10000,3409,10,1.188,257.1,226.4,gicp_d2_i30,4997.0,0.9540,0.2376,0.654,0.225,0.653
2414,1566536175949591826,552.00,24.00,354,179151,7234,559.23,24.33,-25.42,0.9513,1,0.6550,0.2372,0.9540,10000,3409,10,1.188,257.1,226.4,gicp_d4_i30,4956.0,0.9536,0.2380,0.661,0.326,0.631
2414,1566536175949591826,552.00,24.00,354,179151,7234,559.23,24.33,-25.42,0.9513,1,0.6550,0.2372,0.9540,10000,3409,10,1.188,257.1,226.4,ndt_r1_i30,1935.5,0.9549,0.2424,0.864,0.388,0.864
2414,1566536175949591826,552.00,24.00,354,179151,7234,559.23,24.33,-25.42,0.9513,1,0.6550,0.2372,0.9540,10000,3409,10,1.188,257.1,226.4,ndt_r2_i30,1943.3,0.9548,0.2388,0.843,0.233,0.801
2414,1566536175949591826,552.00,24.00,354,179151,7234,559.23,24.33,-25.42,0.9513,1,0.6550,0.2372,0.9540,10000,3409,10,1.188,257.1,226.4,ndt_r3_i30,2018.6,0.9551,0.2387,0.888,0.485,0.826
2487,1566536183242459408,528.00,72.00,366,125887,8611,528.65,62.41,-46.46,0.9224,1,0.4850,0.7736,0.9206,10000,2204,10,2.040,224.8,228.4,none,4.3,0.7319,0.2539,23.699,7.106,2.040
2487,1566536183242459408,528.00,72.00,366,125887,8611,528.65,62.41,-46.46,0.9224,1,0.4850,0.7736,0.9206,10000,2204,10,2.040,224.8,228.4,icp_d1_i30,3762.9,0.9218,0.2677,0.771,0.834,0.771
2487,1566536183242459408,528.00,72.00,366,125887,8611,528.65,62.41,-46.46,0.9224,1,0.4850,0.7736,0.9206,10000,2204,10,2.040,224.8,228.4,icp_d2_i30,3694.9,0.9236,0.2657,0.621,0.574,0.509
2487,1566536183242459408,528.00,72.00,366,125887,8611,528.65,62.41,-46.46,0.9224,1,0.4850,0.7736,0.9206,10000,2204,10,2.040,224.8,228.4,icp_d4_i30,3687.8,0.9231,0.2615,0.726,0.791,0.458
2487,1566536183242459408,528.00,72.00,366,125887,8611,528.65,62.41,-46.46,0.9224,1,0.4850,0.7736,0.9206,10000,2204,10,2.040,224.8,228.4,gicp_d1_i30,5335.4,0.9186,0.2720,0.445,0.618,0.445
2487,1566536183242459408,528.00,72.00,366,125887,8611,528.65,62.41,-46.46,0.9224,1,0.4850,0.7736,0.9206,10000,2204,10,2.040,224.8,228.4,gicp_d2_i30,5286.1,0.9199,0.2716,0.450,0.644,0.450
2487,1566536183242459408,528.00,72.00,366,125887,8611,528.65,62.41,-46.46,0.9224,1,0.4850,0.7736,0.9206,10000,2204,10,2.040,224.8,228.4,gicp_d4_i30,4871.9,0.9207,0.2709,0.484,0.778,0.482
2487,1566536183242459408,528.00,72.00,366,125887,8611,528.65,62.41,-46.46,0.9224,1,0.4850,0.7736,0.9206,10000,2204,10,2.040,224.8,228.4,ndt_r1_i30,2093.1,0.9163,0.2710,0.551,0.597,0.463
2487,1566536183242459408,528.00,72.00,366,125887,8611,528.65,62.41,-46.46,0.9224,1,0.4850,0.7736,0.9206,10000,2204,10,2.040,224.8,228.4,ndt_r2_i30,2082.9,0.9173,0.2717,0.515,0.529,0.515
2487,1566536183242459408,528.00,72.00,366,125887,8611,528.65,62.41,-46.46,0.9224,1,0.4850,0.7736,0.9206,10000,2204,10,2.040,224.8,228.4,ndt_r3_i30,2152.9,0.9178,0.2722,0.517,0.542,0.512
2560,1566536190548038879,480.00,48.00,469,181431,7663,489.06,50.56,33.35,0.8833,1,1.1086,1.7023,0.8873,10000,700,10,2.792,222.4,216.3,none,4.8,0.6571,0.2501,2.792,5.410,2.792
2560,1566536190548038879,480.00,48.00,469,181431,7663,489.06,50.56,33.35,0.8833,1,1.1086,1.7023,0.8873,10000,700,10,2.792,222.4,216.3,icp_d1_i30,4104.8,0.8655,0.2526,1.115,2.553,1.115
2560,1566536190548038879,480.00,48.00,469,181431,7663,489.06,50.56,33.35,0.8833,1,1.1086,1.7023,0.8873,10000,700,10,2.792,222.4,216.3,icp_d2_i30,4007.8,0.8887,0.2512,0.781,1.477,0.781
2560,1566536190548038879,480.00,48.00,469,181431,7663,489.06,50.56,33.35,0.8833,1,1.1086,1.7023,0.8873,10000,700,10,2.792,222.4,216.3,icp_d4_i30,3910.5,0.8893,0.2507,1.034,1.415,1.034
2560,1566536190548038879,480.00,48.00,469,181431,7663,489.06,50.56,33.35,0.8833,1,1.1086,1.7023,0.8873,10000,700,10,2.792,222.4,216.3,gicp_d1_i30,5552.2,0.8876,0.2573,0.977,1.636,0.977
2560,1566536190548038879,480.00,48.00,469,181431,7663,489.06,50.56,33.35,0.8833,1,1.1086,1.7023,0.8873,10000,700,10,2.792,222.4,216.3,gicp_d2_i30,5062.6,0.8865,0.2572,0.983,1.806,0.983
2560,1566536190548038879,480.00,48.00,469,181431,7663,489.06,50.56,33.35,0.8833,1,1.1086,1.7023,0.8873,10000,700,10,2.792,222.4,216.3,gicp_d4_i30,5232.9,0.8846,0.2570,1.168,1.708,1.168
2560,1566536190548038879,480.00,48.00,469,181431,7663,489.06,50.56,33.35,0.8833,1,1.1086,1.7023,0.8873,10000,700,10,2.792,222.4,216.3,ndt_r1_i30,1640.0,0.8798,0.2610,0.407,0.962,0.407
2560,1566536190548038879,480.00,48.00,469,181431,7663,489.06,50.56,33.35,0.8833,1,1.1086,1.7023,0.8873,10000,700,10,2.792,222.4,216.3,ndt_r2_i30,1854.0,0.8826,0.2578,0.382,0.771,0.382
2560,1566536190548038879,480.00,48.00,469,181431,7663,489.06,50.56,33.35,0.8833,1,1.1086,1.7023,0.8873,10000,700,10,2.792,222.4,216.3,ndt_r3_i30,1837.4,0.8826,0.2569,0.317,0.800,0.317
2633,1566536197848554647,480.00,24.00,511,211274,8781,471.35,26.54,96.09,0.9912,1,0.2228,0.4402,0.9918,10000,1718,10,2.271,387.0,250.4,none,7.1,0.7514,0.2475,2.271,4.947,2.271
2633,1566536197848554647,480.00,24.00,511,211274,8781,471.35,26.54,96.09,0.9912,1,0.2228,0.4402,0.9918,10000,1718,10,2.271,387.0,250.4,icp_d1_i30,4139.4,0.9773,0.2422,0.595,1.293,0.595
2633,1566536197848554647,480.00,24.00,511,211274,8781,471.35,26.54,96.09,0.9912,1,0.2228,0.4402,0.9918,10000,1718,10,2.271,387.0,250.4,icp_d2_i30,4279.0,0.9913,0.2458,0.082,0.506,0.082
2633,1566536197848554647,480.00,24.00,511,211274,8781,471.35,26.54,96.09,0.9912,1,0.2228,0.4402,0.9918,10000,1718,10,2.271,387.0,250.4,icp_d4_i30,4251.9,0.9915,0.2454,0.069,0.535,0.069
2633,1566536197848554647,480.00,24.00,511,211274,8781,471.35,26.54,96.09,0.9912,1,0.2228,0.4402,0.9918,10000,1718,10,2.271,387.0,250.4,gicp_d1_i30,5431.8,0.9919,0.2436,0.285,0.197,0.285
2633,1566536197848554647,480.00,24.00,511,211274,8781,471.35,26.54,96.09,0.9912,1,0.2228,0.4402,0.9918,10000,1718,10,2.271,387.0,250.4,gicp_d2_i30,5170.6,0.9919,0.2447,0.240,0.375,0.240
2633,1566536197848554647,480.00,24.00,511,211274,8781,471.35,26.54,96.09,0.9912,1,0.2228,0.4402,0.9918,10000,1718,10,2.271,387.0,250.4,gicp_d4_i30,5235.8,0.9919,0.2473,0.738,0.422,0.216
2633,1566536197848554647,480.00,24.00,511,211274,8781,471.35,26.54,96.09,0.9912,1,0.2228,0.4402,0.9918,10000,1718,10,2.271,387.0,250.4,ndt_r1_i30,2026.9,0.9913,0.2465,0.360,0.182,0.360
2633,1566536197848554647,480.00,24.00,511,211274,8781,471.35,26.54,96.09,0.9912,1,0.2228,0.4402,0.9918,10000,1718,10,2.271,387.0,250.4,ndt_r2_i30,1946.5,0.9919,0.2473,0.355,0.271,0.355
2633,1566536197848554647,480.00,24.00,511,211274,8781,471.35,26.54,96.09,0.9912,1,0.2228,0.4402,0.9918,10000,1718,10,2.271,387.0,250.4,ndt_r3_i30,2014.7,0.9920,0.2471,0.330,0.355,0.330
2706,1566536205143838698,480.00,-24.00,467,186229,9353,484.82,-19.91,91.09,0.9238,1,0.8358,1.1161,0.9813,10000,2352,10,1.100,313.2,272.9,none,4.6,0.9021,0.2517,1.100,4.718,1.100
2706,1566536205143838698,480.00,-24.00,467,186229,9353,484.82,-19.91,91.09,0.9238,1,0.8358,1.1161,0.9813,10000,2352,10,1.100,313.2,272.9,icp_d1_i30,3783.2,0.9810,0.2421,0.825,1.210,0.825
2706,1566536205143838698,480.00,-24.00,467,186229,9353,484.82,-19.91,91.09,0.9238,1,0.8358,1.1161,0.9813,10000,2352,10,1.100,313.2,272.9,icp_d2_i30,3752.9,0.9810,0.2418,0.829,1.226,0.532
2706,1566536205143838698,480.00,-24.00,467,186229,9353,484.82,-19.91,91.09,0.9238,1,0.8358,1.1161,0.9813,10000,2352,10,1.100,313.2,272.9,icp_d4_i30,3677.6,0.9810,0.2445,0.665,1.884,0.665
2706,1566536205143838698,480.00,-24.00,467,186229,9353,484.82,-19.91,91.09,0.9238,1,0.8358,1.1161,0.9813,10000,2352,10,1.100,313.2,272.9,gicp_d1_i30,3723.5,0.9813,0.2424,0.841,1.069,0.841
2706,1566536205143838698,480.00,-24.00,467,186229,9353,484.82,-19.91,91.09,0.9238,1,0.8358,1.1161,0.9813,10000,2352,10,1.100,313.2,272.9,gicp_d2_i30,3857.0,0.9813,0.2422,0.838,1.085,0.838
2706,1566536205143838698,480.00,-24.00,467,186229,9353,484.82,-19.91,91.09,0.9238,1,0.8358,1.1161,0.9813,10000,2352,10,1.100,313.2,272.9,gicp_d4_i30,4149.0,0.9810,0.2427,0.831,1.173,0.830
2706,1566536205143838698,480.00,-24.00,467,186229,9353,484.82,-19.91,91.09,0.9238,1,0.8358,1.1161,0.9813,10000,2352,10,1.100,313.2,272.9,ndt_r1_i30,1812.9,0.9809,0.2442,0.745,1.674,0.745
2706,1566536205143838698,480.00,-24.00,467,186229,9353,484.82,-19.91,91.09,0.9238,1,0.8358,1.1161,0.9813,10000,2352,10,1.100,313.2,272.9,ndt_r2_i30,2030.6,0.9815,0.2447,0.744,1.444,0.744
2706,1566536205143838698,480.00,-24.00,467,186229,9353,484.82,-19.91,91.09,0.9238,1,0.8358,1.1161,0.9813,10000,2352,10,1.100,313.2,272.9,ndt_r3_i30,1954.7,0.9815,0.2440,0.779,1.398,0.779
2779,1566536212448129702,456.00,-72.00,353,177485,12880,460.38,-83.30,47.47,0.9522,1,0.6400,1.7981,0.9911,10000,2830,10,1.092,484.7,395.0,none,8.6,0.7953,0.2512,1.528,5.336,1.092
2779,1566536212448129702,456.00,-72.00,353,177485,12880,460.38,-83.30,47.47,0.9522,1,0.6400,1.7981,0.9911,10000,2830,10,1.092,484.7,395.0,icp_d1_i30,5361.8,0.9911,0.2454,0.558,1.726,0.558
