frame,timestamp_ns,tile_x,tile_y,tile_frames,tile_points,query_points,gt_x,gt_y,gt_yaw_deg,gt_inlier,gt_probe_ok,gt_probe_dt,gt_probe_dr,gt_probe_inlier,evaluated,passed,distinct,oracle_dt,feature_ms,ransac_ms,config,omp_threads,polish_input_points,target_prep_ms,polish_ms,best_inlier,best_error,err_trans,err_rot_deg,oracle_polished_dt
5918,1566536526338288661,360.00,-144.00,420,235958,12742,358.61,-152.51,32.56,0.9504,0,1.2564,0.4631,0.9779,10000,2674,10,1.058,722.7,447.2,gicp_d4_i60,16,12742,105.9,9693.1,0.9778,0.2496,1.257,0.456,1.256
5918,1566536526338288661,360.00,-144.00,420,235958,12742,358.61,-152.51,32.56,0.9504,0,1.2564,0.4631,0.9779,10000,2674,10,1.058,722.7,447.2,ndt_r3_i120,16,12742,9.2,4624.8,0.9787,0.2508,1.134,0.553,1.126
5991,1566536533642614377,312.00,-168.00,421,272319,13306,320.67,-170.35,-8.03,0.9588,0,0.9821,1.2608,0.9781,10000,2269,10,3.430,860.8,451.1,none,0,13306,0.0,7.5,0.7279,0.2499,3.856,5.127,3.430
5991,1566536533642614377,312.00,-168.00,421,272319,13306,320.67,-170.35,-8.03,0.9588,0,0.9821,1.2608,0.9781,10000,2269,10,3.430,860.8,451.1,gicp_plugin,16,13306,0.0,5622.9,0.9777,0.2395,0.990,1.184,0.990
5991,1566536533642614377,312.00,-168.00,421,272319,13306,320.67,-170.35,-8.03,0.9588,0,0.9821,1.2608,0.9781,10000,2269,10,3.430,860.8,451.1,gicp_d4_i60,16,13306,119.6,9639.5,0.9781,0.2378,1.184,0.812,0.930
5991,1566536533642614377,312.00,-168.00,421,272319,13306,320.67,-170.35,-8.03,0.9588,0,0.9821,1.2608,0.9781,10000,2269,10,3.430,860.8,451.1,ndt_r3_i120,16,13306,10.6,4373.3,0.9781,0.2385,1.111,1.027,1.103
6064,1566536540937813437,288.00,-144.00,410,225019,10888,294.69,-135.52,-57.89,0.9195,1,1.1948,0.8734,0.9452,10000,2623,10,8.838,450.8,355.9,none,0,10888,0.0,9.5,0.6006,0.2456,27.359,170.761,8.838
6064,1566536540937813437,288.00,-144.00,410,225019,10888,294.69,-135.52,-57.89,0.9195,1,1.1948,0.8734,0.9452,10000,2623,10,8.838,450.8,355.9,gicp_plugin,16,10888,0.0,4195.1,0.6267,0.2269,47.367,59.475,8.905
6064,1566536540937813437,288.00,-144.00,410,225019,10888,294.69,-135.52,-57.89,0.9195,1,1.1948,0.8734,0.9452,10000,2623,10,8.838,450.8,355.9,gicp_d4_i60,16,10888,96.4,10609.3,0.6629,0.2309,40.314,85.982,7.043
6064,1566536540937813437,288.00,-144.00,410,225019,10888,294.69,-135.52,-57.89,0.9195,1,1.1948,0.8734,0.9452,10000,2623,10,8.838,450.8,355.9,ndt_r3_i120,16,10888,9.8,2546.7,0.6873,0.2381,45.271,49.827,7.663
6137,1566536548237379035,264.00,-72.00,156,133306,10172,258.02,-77.20,-58.03,0.8432,1,1.2339,0.5243,0.9771,10000,1161,10,1.151,192.8,297.9,none,0,10172,0.0,5.5,0.8289,0.2486,1.151,1.703,1.151
6137,1566536548237379035,264.00,-72.00,156,133306,10172,258.02,-77.20,-58.03,0.8432,1,1.2339,0.5243,0.9771,10000,1161,10,1.151,192.8,297.9,gicp_plugin,16,10172,0.0,2031.4,0.9777,0.2564,1.239,0.497,1.239
6137,1566536548237379035,264.00,-72.00,156,133306,10172,258.02,-77.20,-58.03,0.8432,1,1.2339,0.5243,0.9771,10000,1161,10,1.151,192.8,297.9,gicp_d4_i60,16,10172,58.3,3537.9,0.9771,0.2568,1.234,0.527,1.234
6137,1566536548237379035,264.00,-72.00,156,133306,10172,258.02,-77.20,-58.03,0.8432,1,1.2339,0.5243,0.9771,10000,1161,10,1.151,192.8,297.9,ndt_r3_i120,16,10172,6.6,3299.7,0.9775,0.2600,1.229,0.660,1.203
6210,1566536555538999502,216.00,-24.00,204,138728,11029,221.96,-19.66,-57.73,0.9620,1,0.9882,0.4466,0.9770,10000,3197,10,1.239,365.8,346.0,none,0,11029,0.0,6.6,0.7660,0.2510,1.637,5.149,1.239
6210,1566536555538999502,216.00,-24.00,204,138728,11029,221.96,-19.66,-57.73,0.9620,1,0.9882,0.4466,0.9770,10000,3197,10,1.239,365.8,346.0,gicp_plugin,16,11029,0.0,3463.9,0.9762,0.2520,1.069,0.523,1.067
6210,1566536555538999502,216.00,-24.00,204,138728,11029,221.96,-19.66,-57.73,0.9620,1,0.9882,0.4466,0.9770,10000,3197,10,1.239,365.8,346.0,gicp_d4_i60,16,11029,62.2,4766.3,0.9769,0.2509,0.988,0.453,0.988
6210,1566536555538999502,216.00,-24.00,204,138728,11029,221.96,-19.66,-57.73,0.9620,1,0.9882,0.4466,0.9770,10000,3197,10,1.239,365.8,346.0,ndt_r3_i120,16,11029,6.6,2674.7,0.9768,0.2527,1.029,0.456,1.029
6283,1566536562843212498,216.00,24.00,312,209561,11698,208.24,25.69,-130.38,0.9752,1,0.5299,0.8485,0.9830,10000,3421,10,3.513,452.1,387.6,none,0,11698,0.0,9.5,0.6470,0.2538,3.513,5.523,3.513
6283,1566536562843212498,216.00,24.00,312,209561,11698,208.24,25.69,-130.38,0.9752,1,0.5299,0.8485,0.9830,10000,3421,10,3.513,452.1,387.6,gicp_plugin,16,11698,0.0,4805.5,0.9831,0.2609,0.659,0.718,0.659
6283,1566536562843212498,216.00,24.00,312,209561,11698,208.24,25.69,-130.38,0.9752,1,0.5299,0.8485,0.9830,10000,3421,10,3.513,452.1,387.6,gicp_d4_i60,16,11698,97.9,10120.9,0.9830,0.2601,0.529,0.846,0.522
6283,1566536562843212498,216.00,24.00,312,209561,11698,208.24,25.69,-130.38,0.9752,1,0.5299,0.8485,0.9830,10000,3421,10,3.513,452.1,387.6,ndt_r3_i120,16,11698,9.5,3692.3,0.9826,0.2511,0.746,0.900,0.746
6356,1566536570144449966,240.00,48.00,299,201374,10723,247.36,53.93,-133.36,0.9547,1,0.8086,0.4277,0.9751,10000,3143,10,1.165,417.5,337.3,none,0,10723,0.0,6.2,0.8707,0.2512,1.519,4.448,1.165
6356,1566536570144449966,240.00,48.00,299,201374,10723,247.36,53.93,-133.36,0.9547,1,0.8086,0.4277,0.9751,10000,3143,10,1.165,417.5,337.3,gicp_plugin,16,10723,0.0,5050.7,0.9745,0.2493,0.787,0.450,0.777
6356,1566536570144449966,240.00,48.00,299,201374,10723,247.36,53.93,-133.36,0.9547,1,0.8086,0.4277,0.9751,10000,3143,10,1.165,417.5,337.3,gicp_d4_i60,16,10723,95.0,9845.0,0.9755,0.2515,0.813,0.414,0.813
6356,1566536570144449966,240.00,48.00,299,201374,10723,247.36,53.93,-133.36,0.9547,1,0.8086,0.4277,0.9751,10000,3143,10,1.165,417.5,337.3,ndt_r3_i120,16,10723,8.5,3046.3,0.9752,0.2493,0.968,0.444,0.968
6429,1566536577440034625,264.00,72.00,214,134982,10556,273.52,78.01,-149.46,0.5621,1,1.4403,1.4180,0.7364,10000,1134,10,1.880,302.1,284.0,none,0,10556,0.0,6.1,0.5561,0.2516,2.541,4.969,1.880
6429,1566536577440034625,264.00,72.00,214,134982,10556,273.52,78.01,-149.46,0.5621,1,1.4403,1.4180,0.7364,10000,1134,10,1.880,302.1,284.0,gicp_plugin,16,10556,0.0,4348.0,0.7341,0.2431,1.461,1.427,1.459
6429,1566536577440034625,264.00,72.00,214,134982,10556,273.52,78.01,-149.46,0.5621,1,1.4403,1.4180,0.7364,10000,1134,10,1.880,302.1,284.0,gicp_d4_i60,16,10556,66.2,7676.7,0.7369,0.2434,1.453,1.417,1.450
6429,1566536577440034625,264.00,72.00,214,134982,10556,273.52,78.01,-149.46,0.5621,1,1.4403,1.4180,0.7364,10000,1134,10,1.880,302.1,284.0,ndt_r3_i120,16,10556,6.5,1952.4,0.7374,0.2492,1.401,1.020,1.401
6502,1566536584738623368,312.00,96.00,62,35871,10549,308.97,100.28,-146.83,0.1678,1,2.6304,1.8167,0.2733,10000,97,10,48.302,146.9,212.0,none,0,10549,0.0,4.0,0.3274,0.2409,60.482,2.426,48.302
6502,1566536584738623368,312.00,96.00,62,35871,10549,308.97,100.28,-146.83,0.1678,1,2.6304,1.8167,0.2733,10000,97,10,48.302,146.9,212.0,gicp_plugin,16,10549,0.0,5210.5,0.3231,0.2502,60.412,2.238,47.329
6502,1566536584738623368,312.00,96.00,62,35871,10549,308.97,100.28,-146.83,0.1678,1,2.6304,1.8167,0.2733,10000,97,10,48.302,146.9,212.0,gicp_d4_i60,16,10549,18.3,9122.5,0.3531,0.2628,56.925,2.369,45.551
6502,1566536584738623368,312.00,96.00,62,35871,10549,308.97,100.28,-146.83,0.1678,1,2.6304,1.8167,0.2733,10000,97,10,48.302,146.9,212.0,ndt_r3_i120,16,10549,2.0,2853.4,0.3808,0.2507,63.612,4.001,48.471
6575,1566536592038416724,336.00,120.00,225,82849,10792,335.68,117.08,-148.63,0.4144,1,1.8321,0.6281,0.4824,10000,115,10,27.008,230.2,257.9,none,0,10792,0.0,5.4,0.3656,0.2445,36.056,3.399,27.008
6575,1566536592038416724,336.00,120.00,225,82849,10792,335.68,117.08,-148.63,0.4144,1,1.8321,0.6281,0.4824,10000,115,10,27.008,230.2,257.9,gicp_plugin,16,10792,0.0,5651.6,0.3730,0.2551,35.757,2.066,25.575
6575,1566536592038416724,336.00,120.00,225,82849,10792,335.68,117.08,-148.63,0.4144,1,1.8321,0.6281,0.4824,10000,115,10,27.008,230.2,257.9,gicp_d4_i60,16,10792,40.9,10248.1,0.4027,0.2461,34.457,1.259,25.362
6575,1566536592038416724,336.00,120.00,225,82849,10792,335.68,117.08,-148.63,0.4144,1,1.8321,0.6281,0.4824,10000,115,10,27.008,230.2,257.9,ndt_r3_i120,16,10792,4.9,2813.2,0.4091,0.2527,33.406,2.089,27.494
6648,1566536599342259953,360.00,144.00,352,166300,12015,369.07,141.85,-134.76,0.8868,1,1.4530,0.7397,0.9696,10000,1045,10,0.598,438.8,338.5,none,0,12015,0.0,6.0,0.6528,0.2456,0.598,6.624,0.598
6648,1566536599342259953,360.00,144.00,352,166300,12015,369.07,141.85,-134.76,0.8868,1,1.4530,0.7397,0.9696,10000,1045,10,0.598,438.8,338.5,gicp_plugin,16,12015,0.0,5465.6,0.9703,0.2532,1.456,0.810,1.455
6648,1566536599342259953,360.00,144.00,352,166300,12015,369.07,141.85,-134.76,0.8868,1,1.4530,0.7397,0.9696,10000,1045,10,0.598,438.8,338.5,gicp_d4_i60,16,12015,84.7,8463.0,0.9697,0.2561,1.465,0.716,1.458
6648,1566536599342259953,360.00,144.00,352,166300,12015,369.07,141.85,-134.76,0.8868,1,1.4530,0.7397,0.9696,10000,1045,10,0.598,438.8,338.5,ndt_r3_i120,16,12015,8.3,3334.2,0.9710,0.2563,1.334,0.671,1.325
6721,1566536606640053797,384.00,168.00,410,217597,9763,379.32,173.90,-68.73,0.8806,1,1.4052,0.6242,0.9692,10000,2756,10,1.223,473.6,311.0,none,0,9763,0.0,5.9,0.7271,0.2500,1.223,5.751,1.223
6721,1566536606640053797,384.00,168.00,410,217597,9763,379.32,173.90,-68.73,0.8806,1,1.4052,0.6242,0.9692,10000,2756,10,1.223,473.6,311.0,gicp_plugin,16,9763,0.0,5257.0,0.9312,0.2542,1.442,2.140,1.442
6721,1566536606640053797,384.00,168.00,410,217597,9763,379.32,173.90,-68.73,0.8806,1,1.4052,0.6242,0.9692,10000,2756,10,1.223,473.6,311.0,gicp_d4_i60,16,9763,95.1,9803.2,0.9693,0.2560,1.413,0.617,1.413
6721,1566536606640053797,384.00,168.00,410,217597,9763,379.32,173.90,-68.73,0.8806,1,1.4052,0.6242,0.9692,10000,2756,10,1.223,473.6,311.0,ndt_r3_i120,16,9763,8.7,3381.3,0.9688,0.2559,1.437,0.787,1.437
6794,1566536613936211960,360.00,216.00,433,196600,9375,348.01,225.22,-58.03,0.8839,1,1.9489,1.1649,0.9435,10000,4789,10,1.457,370.5,318.7,none,0,9375,0.0,7.0,0.6965,0.2490,1.457,6.091,1.457
6794,1566536613936211960,360.00,216.00,433,196600,9375,348.01,225.22,-58.03,0.8839,1,1.9489,1.1649,0.9435,10000,4789,10,1.457,370.5,318.7,gicp_plugin,16,9375,0.0,4890.4,0.9406,0.2477,1.817,0.321,1.817
6794,1566536613936211960,360.00,216.00,433,196600,9375,348.01,225.22,-58.03,0.8839,1,1.9489,1.1649,0.9435,10000,4789,10,1.457,370.5,318.7,gicp_d4_i60,16,9375,87.9,8361.0,0.9361,0.2504,2.385,2.516,2.385
6794,1566536613936211960,360.00,216.00,433,196600,9375,348.01,225.22,-58.03,0.8839,1,1.9489,1.1649,0.9435,10000,4789,10,1.457,370.5,318.7,ndt_r3_i120,16,9375,8.5,3364.4,0.9419,0.2490,1.933,0.605,1.868
6867,1566536621239184436,312.00,288.00,350,158664,11428,312.85,279.69,-55.38,0.7409,1,2.0863,1.0103,0.9863,10000,2399,10,1.839,390.7,341.3,none,0,11428,0.0,10.4,0.9268,0.2466,1.839,3.964,1.839
6867,1566536621239184436,312.00,288.00,350,158664,11428,312.85,279.69,-55.38,0.7409,1,2.0863,1.0103,0.9863,10000,2399,10,1.839,390.7,341.3,gicp_plugin,16,11428,0.0,4784.4,0.9867,0.2507,2.055,1.059,2.055
6867,1566536621239184436,312.00,288.00,350,158664,11428,312.85,279.69,-55.38,0.7409,1,2.0863,1.0103,0.9863,10000,2399,10,1.839,390.7,341.3,gicp_d4_i60,16,11428,72.5,6887.3,0.9863,0.2493,2.088,1.014,2.088
6867,1566536621239184436,312.00,288.00,350,158664,11428,312.85,279.69,-55.38,0.7409,1,2.0863,1.0103,0.9863,10000,2399,10,1.839,390.7,341.3,ndt_r3_i120,16,11428,10.9,2986.7,0.9863,0.2502,2.029,0.892,2.014
6940,1566536628543626403,288.00,288.00,368,157590,10110,276.08,296.01,14.62,0.9498,1,0.8973,0.8784,0.9777,10000,1935,10,3.160,392.5,292.7,none,0,10110,0.0,7.1,0.6172,0.2462,3.160,6.079,3.160
6940,1566536628543626403,288.00,288.00,368,157590,10110,276.08,296.01,14.62,0.9498,1,0.8973,0.8784,0.9777,10000,1935,10,3.160,392.5,292.7,gicp_plugin,16,10110,0.0,4849.7,0.9769,0.2559,0.815,0.682,0.812
6940,1566536628543626403,288.00,288.00,368,157590,10110,276.08,296.01,14.62,0.9498,1,0.8973,0.8784,0.9777,10000,1935,10,3.160,392.5,292.7,gicp_d4_i60,16,10110,63.9,5270.7,0.9777,0.2562,0.897,0.877,0.897
6940,1566536628543626403,288.00,288.00,368,157590,10110,276.08,296.01,14.62,0.9498,1,0.8973,0.8784,0.9777,10000,1935,10,3.160,392.5,292.7,ndt_r3_i120,16,10110,7.0,3775.4,0.9796,0.2563,1.146,1.181,1.073
7013,1566536635840259050,216.00,264.00,327,176882,12479,222.09,267.18,28.69,0.9331,1,1.1449,0.5493,0.9873,10000,529,10,1.386,485.1,369.1,none,0,12479,0.0,5.9,0.6803,0.2498,1.671,7.483,1.386
7013,1566536635840259050,216.00,264.00,327,176882,12479,222.09,267.18,28.69,0.9331,1,1.1449,0.5493,0.9873,10000,529,10,1.386,485.1,369.1,gicp_plugin,16,12479,0.0,3846.4,0.9863,0.2418,1.334,0.523,1.332
7013,1566536635840259050,216.00,264.00,327,176882,12479,222.09,267.18,28.69,0.9331,1,1.1449,0.5493,0.9873,10000,529,10,1.386,485.1,369.1,gicp_d4_i60,16,12479,83.8,4142.1,0.9873,0.2429,1.147,0.549,1.144
7013,1566536635840259050,216.00,264.00,327,176882,12479,222.09,267.18,28.69,0.9331,1,1.1449,0.5493,0.9873,10000,529,10,1.386,485.1,369.1,ndt_r3_i120,16,12479,10.6,3998.9,0.9873,0.2429,1.151,0.647,0.422
7086,1566536643137371832,168.00,240.00,591,282939,14527,162.73,249.53,5.64,0.9215,1,1.0966,0.5127,0.9467,10000,839,10,3.626,686.4,542.3,none,0,14527,0.0,9.2,0.6101,0.2520,3.626,8.735,3.626
7086,1566536643137371832,168.00,240.00,591,282939,14527,162.73,249.53,5.64,0.9215,1,1.0966,0.5127,0.9467,10000,839,10,3.626,686.4,542.3,gicp_plugin,16,14527,0.0,5773.4,0.9454,0.2438,1.162,0.555,1.162
7086,1566536643137371832,168.00,240.00,591,282939,14527,162.73,249.53,5.64,0.9215,1,1.0966,0.5127,0.9467,10000,839,10,3.626,686.4,542.3,gicp_d4_i60,16,14527,130.6,7333.5,0.9469,0.2429,1.082,0.508,1.082
7086,1566536643137371832,168.00,240.00,591,282939,14527,162.73,249.53,5.64,0.9215,1,1.0966,0.5127,0.9467,10000,839,10,3.626,686.4,542.3,ndt_r3_i120,16,14527,11.3,6295.4,0.9491,0.2429,0.972,0.658,0.972
7159,1566536650434671547,120.00,240.00,667,302018,13887,120.38,250.86,-1.11,0.9785,1,0.4657,1.1155,0.9860,10000,3230,10,1.649,673.3,481.4,none,0,13887,0.0,8.5,0.8986,0.2425,1.751,2.108,1.649
7159,1566536650434671547,120.00,240.00,667,302018,13887,120.38,250.86,-1.11,0.9785,1,0.4657,1.1155,0.9860,10000,3230,10,1.649,673.3,481.4,gicp_plugin,16,13887,0.0,5513.7,0.9868,0.2448,0.636,0.570,0.574
7159,1566536650434671547,120.00,240.00,667,302018,13887,120.38,250.86,-1.11,0.9785,1,0.4657,1.1155,0.9860,10000,3230,10,1.649,673.3,481.4,gicp_d4_i60,16,13887,138.0,8311.7,0.9875,0.2444,0.490,0.879,0.462
7159,1566536650434671547,120.00,240.00,667,302018,13887,120.38,250.86,-1.11,0.9785,1,0.4657,1.1155,0.9860,10000,3230,10,1.649,673.3,481.4,ndt_r3_i120,16,13887,12.5,4427.7,0.9860,0.2442,0.357,0.967,0.353
7232,1566536657735356346,120.00,240.00,667,302018,11101,110.94,241.00,80.93,0.9667,0,0.7757,1.1770,0.9723,10000,1899,10,13.578,481.7,399.1,none,0,11101,0.0,7.3,0.5590,0.2493,21.592,100.069,13.578
7232,1566536657735356346,120.00,240.00,667,302018,11101,110.94,241.00,80.93,0.9667,0,0.7757,1.1770,0.9723,10000,1899,10,13.578,481.7,399.1,gicp_plugin,16,11101,0.0,5763.4,0.6412,0.2499,20.641,100.824,15.377
7232,1566536657735356346,120.00,240.00,667,302018,11101,110.94,241.00,80.93,0.9667,0,0.7757,1.1770,0.9723,10000,1899,10,13.578,481.7,399.1,gicp_d4_i60,16,11101,0.0,10707.0,0.6350,0.2522,20.279,99.011,13.608
7232,1566536657735356346,120.00,240.00,667,302018,11101,110.94,241.00,80.93,0.9667,0,0.7757,1.1770,0.9723,10000,1899,10,13.578,481.7,399.1,ndt_r3_i120,16,11101,0.0,4144.2,0.6591,0.2497,20.586,102.346,15.964
7305,1566536665042761007,120.00,192.00,561,191865,10829,115.69,203.18,110.23,0.9041,1,1.1094,0.6882,0.9536,10000,625,10,1.213,421.2,344.5,none,0,10829,0.0,7.7,0.8806,0.2452,1.213,3.705,1.213
7305,1566536665042761007,120.00,192.00,561,191865,10829,115.69,203.18,110.23,0.9041,1,1.1094,0.6882,0.9536,10000,625,10,1.213,421.2,344.5,gicp_plugin,16,10829,0.0,4654.2,0.9536,0.2468,1.247,0.669,1.204
7305,1566536665042761007,120.00,192.00,561,191865,10829,115.69,203.18,110.23,0.9041,1,1.1094,0.6882,0.9536,10000,625,10,1.213,421.2,344.5,gicp_d4_i60,16,10829,88.8,6752.0,0.9536,0.2461,1.111,0.689,1.109
7305,1566536665042761007,120.00,192.00,561,191865,10829,115.69,203.18,110.23,0.9041,1,1.1094,0.6882,0.9536,10000,625,10,1.213,421.2,344.5,ndt_r3_i120,16,10829,8.9,3664.7,0.9538,0.2463,1.088,0.748,1.064
7378,1566536672338040372,144.00,144.00,195,139617,10282,145.34,155.88,125.90,0.8667,1,1.3592,0.3797,0.9592,10000,948,10,1.667,293.8,337.8,none,0,10282,0.0,8.4,0.9152,0.2509,1.667,1.599,1.667
7378,1566536672338040372,144.00,144.00,195,139617,10282,145.34,155.88,125.90,0.8667,1,1.3592,0.3797,0.9592,10000,948,10,1.667,293.8,337.8,gicp_plugin,16,10282,0.0,3460.2,0.9571,0.2485,1.437,0.538,1.431
7378,1566536672338040372,144.00,144.00,195,139617,10282,145.34,155.88,125.90,0.8667,1,1.3592,0.3797,0.9592,10000,948,10,1.667,293.8,337.8,gicp_d4_i60,16,10282,65.0,2850.9,0.9592,0.2486,1.358,0.380,1.358
7378,1566536672338040372,144.00,144.00,195,139617,10282,145.34,155.88,125.90,0.8667,1,1.3592,0.3797,0.9592,10000,948,10,1.667,293.8,337.8,ndt_r3_i120,16,10282,7.3,3629.7,0.9600,0.2493,1.345,0.458,1.340
7451,1566536679636538508,168.00,120.00,202,139777,10628,171.97,113.89,121.10,0.8452,1,1.5801,0.3336,0.9853,10000,1681,10,1.980,332.1,282.3,none,0,10628,0.0,7.5,0.6740,0.2488,1.980,7.523,1.980
7451,1566536679636538508,168.00,120.00,202,139777,10628,171.97,113.89,121.10,0.8452,1,1.5801,0.3336,0.9853,10000,1681,10,1.980,332.1,282.3,gicp_plugin,16,10628,0.0,4438.6,0.9857,0.2503,1.619,0.425,1.619
7451,1566536679636538508,168.00,120.00,202,139777,10628,171.97,113.89,121.10,0.8452,1,1.5801,0.3336,0.9853,10000,1681,10,1.980,332.1,282.3,gicp_d4_i60,16,10628,63.6,7885.9,0.9853,0.2514,1.581,0.331,1.580
7451,1566536679636538508,168.00,120.00,202,139777,10628,171.97,113.89,121.10,0.8452,1,1.5801,0.3336,0.9853,10000,1681,10,1.980,332.1,282.3,ndt_r3_i120,16,10628,7.4,3270.5,0.9873,0.2554,1.588,0.374,1.586
7524,1566536686937965479,192.00,72.00,321,220686,10898,200.12,80.51,155.30,0.9248,1,1.3874,0.7766,0.9488,10000,2134,10,3.440,437.2,365.9,none,0,10898,0.0,7.3,0.5714,0.2539,37.917,117.974,3.440
7524,1566536686937965479,192.00,72.00,321,220686,10898,200.12,80.51,155.30,0.9248,1,1.3874,0.7766,0.9488,10000,2134,10,3.440,437.2,365.9,gicp_plugin,16,10898,0.0,5598.8,0.9495,0.2525,1.566,0.936,1.566
7524,1566536686937965479,192.00,72.00,321,220686,10898,200.12,80.51,155.30,0.9248,1,1.3874,0.7766,0.9488,10000,2134,10,3.440,437.2,365.9,gicp_d4_i60,16,10898,102.3,9131.2,0.9488,0.2534,1.377,0.768,1.377
7524,1566536686937965479,192.00,72.00,321,220686,10898,200.12,80.51,155.30,0.9248,1,1.3874,0.7766,0.9488,10000,2134,10,3.440,437.2,365.9,ndt_r3_i120,16,10898,9.0,3097.1,0.9485,0.2542,1.193,0.815,1.193
7597,1566536694241993207,240.00,72.00,281,177986,11712,241.26,69.21,165.79,0.8952,1,1.0614,1.0928,0.9820,10000,2401,10,1.929,393.4,360.0,none,0,11712,0.0,7.1,0.9344,0.2497,2.045,2.301,1.929
7597,1566536694241993207,240.00,72.00,281,177986,11712,241.26,69.21,165.79,0.8952,1,1.0614,1.0928,0.9820,10000,2401,10,1.929,393.4,360.0,gicp_plugin,16,11712,0.0,3907.2,0.9818,0.2500,1.030,1.165,1.030
7597,1566536694241993207,240.00,72.00,281,177986,11712,241.26,69.21,165.79,0.8952,1,1.0614,1.0928,0.9820,10000,2401,10,1.929,393.4,360.0,gicp_d4_i60,16,11712,88.0,6480.8,0.9820,0.2526,1.062,1.093,1.062
7597,1566536694241993207,240.00,72.00,281,177986,11712,241.26,69.21,165.79,0.8952,1,1.0614,1.0928,0.9820,10000,2401,10,1.929,393.4,360.0,ndt_r3_i120,16,11712,7.7,3874.1,0.9825,0.2476,1.107,0.891,1.055
7670,1566536701536309114,240.00,48.00,299,201374,12135,236.15,49.07,31.66,0.9633,1,1.0196,0.3052,0.9841,10000,3240,10,0.896,460.9,380.5,none,0,12135,0.0,7.4,0.7984,0.2518,1.248,4.305,0.896
7670,1566536701536309114,240.00,48.00,299,201374,12135,236.15,49.07,31.66,0.9633,1,1.0196,0.3052,0.9841,10000,3240,10,0.896,460.9,380.5,gicp_plugin,16,12135,0.0,5037.3,0.9839,0.2540,1.033,0.143,0.945
7670,1566536701536309114,240.00,48.00,299,201374,12135,236.15,49.07,31.66,0.9633,1,1.0196,0.3052,0.9841,10000,3240,10,0.896,460.9,380.5,gicp_d4_i60,16,12135,92.9,6614.1,0.9840,0.2534,1.019,0.297,1.019
7670,1566536701536309114,240.00,48.00,299,201374,12135,236.15,49.07,31.66,0.9633,1,1.0196,0.3052,0.9841,10000,3240,10,0.896,460.9,380.5,ndt_r3_i120,16,12135,13.4,3341.1,0.9824,0.2451,0.882,0.427,0.866
7743,1566536708839097846,192.00,24.00,312,187696,12337,201.17,21.86,64.86,0.9183,0,1.4808,1.6410,0.9775,10000,3675,10,2.740,490.1,430.9,none,0,12337,0.0,10.4,0.7117,0.2512,2.740,5.169,2.740
7743,1566536708839097846,192.00,24.00,312,187696,12337,201.17,21.86,64.86,0.9183,0,1.4808,1.6410,0.9775,10000,3675,10,2.740,490.1,430.9,gicp_plugin,16,12337,0.0,5074.5,0.9776,0.2580,1.516,1.567,1.516
7743,1566536708839097846,192.00,24.00,312,187696,12337,201.17,21.86,64.86,0.9183,0,1.4808,1.6410,0.9775,10000,3675,10,2.740,490.1,430.9,gicp_d4_i60,16,12337,87.5,11212.1,0.9774,0.2566,1.484,1.648,1.479
7743,1566536708839097846,192.00,24.00,312,187696,12337,201.17,21.86,64.86,0.9183,0,1.4808,1.6410,0.9775,10000,3675,10,2.740,490.1,430.9,ndt_r3_i120,16,12337,7.8,3613.3,0.9772,0.2574,1.434,1.513,1.388
7816,1566536716141263593,216.00,-24.00,204,138728,10107,218.93,-20.37,122.26,0.8644,1,2.0780,0.5028,0.9594,10000,3133,10,4.113,309.8,305.3,none,0,10107,0.0,5.6,0.7456,0.2492,4.113,3.591,4.113
7816,1566536716141263593,216.00,-24.00,204,138728,10107,218.93,-20.37,122.26,0.8644,1,2.0780,0.5028,0.9594,10000,3133,10,4.113,309.8,305.3,gicp_plugin,16,10107,0.0,3877.1,0.9589,0.2547,2.489,0.451,2.487
7816,1566536716141263593,216.00,-24.00,204,138728,10107,218.93,-20.37,122.26,0.8644,1,2.0780,0.5028,0.9594,10000,3133,10,4.113,309.8,305.3,gicp_d4_i60,16,10107,57.8,7823.9,0.9593,0.2565,2.091,0.499,2.091
7816,1566536716141263593,216.00,-24.00,204,138728,10107,218.93,-20.37,122.26,0.8644,1,2.0780,0.5028,0.9594,10000,3133,10,4.113,309.8,305.3,ndt_r3_i120,16,10107,8.6,3902.3,0.9593,0.2569,2.126,0.503,2.102
7889,1566536723433023728,264.00,-72.00,156,133306,11630,252.77,-74.44,122.15,0.6788,1,2.5345,0.2439,0.9657,10000,928,10,0.738,280.2,334.1,none,0,11630,0.0,6.4,0.6644,0.2494,0.738,5.009,0.738
7889,1566536723433023728,264.00,-72.00,156,133306,11630,252.77,-74.44,122.15,0.6788,1,2.5345,0.2439,0.9657,10000,928,10,0.738,280.2,334.1,gicp_plugin,16,11630,0.0,3254.4,0.9662,0.2572,2.530,0.202,2.530
7889,1566536723433023728,264.00,-72.00,156,133306,11630,252.77,-74.44,122.15,0.6788,1,2.5345,0.2439,0.9657,10000,928,10,0.738,280.2,334.1,gicp_d4_i60,16,11630,63.4,2351.7,0.9657,0.2564,2.535,0.243,2.535
7889,1566536723433023728,264.00,-72.00,156,133306,11630,252.77,-74.44,122.15,0.6788,1,2.5345,0.2439,0.9657,10000,928,10,0.738,280.2,334.1,ndt_r3_i120,16,11630,6.6,3197.2,0.9664,0.2581,2.453,0.088,2.453
